"dian_yuan_shu","vip_shu","zong_jian_shu","ling_shou_jia_zong_e","zhe_kou_zong_e","vip_shi_ji_xiao_shou_e","ping_jun_wen_du","ke_liu_liang","shi_ji_xiao_shou_zong_e"
"3","2","4","4045.000","108.000","2100.000","16","0","3937.000"
"2","1","2","798.000","40.000","359.000","16","0","758.000"
"2","0","3","1577.000","0.000","0.000","16","0","1577.000"
"2","2","8","9065.000","578.000","5200.000","16","0","8487.000"
"3","5","7","7206.000","553.000","3940.000","16","0","6653.000"
"2","2","3","2537.000","100.000","899.000","16","0","2437.000"
"1","0","1","599.000","0.000","0.000","16","0","599.000"
"1","0","1","399.000","0.000","0.000","17","0","399.000"
"1","1","1","699.000","0.000","0.000","17","0","699.000"
"1","1","2","878.000","88.000","790.000","17","0","790.000"
"1","1","3","2488.000","249.000","2239.000","17","0","2239.000"
"2","1","6","8016.000","802.000","7214.000","17","0","7214.000"
"1","1","6","4634.000","864.000","2372.000","17","0","3770.000"
"2","1","3","2988.000","130.000","1168.000","17","0","2858.000"
"1","0","1","699.000","210.000","0.000","17","0","489.000"
"1","1","2","1298.000","130.000","1168.000","17","0","1168.000"
"1","0","3","2797.000","1820.000","0.000","17","0","977.000"
"2","1","7","9255.000","4851.000","796.000","17","0","4404.000"
"4","4","14","13130.000","4914.000","4394.000","17","0","8216.000"
"2","2","10","11294.000","6167.000","2331.000","17","0","5127.000"
"3","3","11","8811.000","3944.000","845.000","17","0","4867.000"
"7","7","26","25473.000","12639.000","3595.000","17","0","12834.000"
"6","2","8","8945.000","4834.000","1283.000","17","0","4111.000"
"4","2","9","6682.000","2985.000","1882.000","17","0","3697.000"
"4","3","6","7267.000","3635.000","1839.000","17","0","3632.000"
"4","4","10","11563.000","5147.000","3885.000","17","0","6416.000"
"6","1","26","24131.000","11594.000","1194.000","17","0","12537.000"
"4","2","10","9512.000","4465.000","2063.000","17","0","5047.000"
"2","2","7","7615.000","3582.000","2638.000","17","0","4033.000"
"1","0","1","699.000","350.000","0.000","17","0","349.000"
"2","1","2","1198.000","300.000","299.000","17","0","898.000"
"3","1","3","5128.000","2457.000","1995.000","17","0","2671.000"
"1","1","1","399.000","40.000","359.000","17","0","359.000"
"2","1","3","2097.000","700.000","698.000","17","0","1397.000"
"3","4","8","6783.000","1699.000","3088.000","17","0","5084.000"
"6","8","21","17892.000","6929.000","8077.000","17","0","10963.000"
"6","5","13","10948.000","4810.000","4542.000","17","0","6138.000"
"1","2","1","1099.000","550.000","50.000","17","0","549.000"
"4","1","8","9756.000","4964.000","645.000","17","0","4792.000"
"4","3","12","10250.000","4350.000","1183.000","17","0","5900.000"
"4","1","5","6268.000","2490.000","1740.000","17","0","3778.000"
"4","2","13","13440.000","6299.000","4087.000","17","0","7141.000"
"2","1","10","8372.000","4413.000","419.000","17","0","3959.000"
"2","1","2","1889.000","899.000","539.000","17","0","990.000"
"3","1","8","5523.000","2277.000","0.000","17","0","3246.000"
"3","0","4","2476.000","1012.000","0.000","17","0","1464.000"
"4","4","15","13098.000","5339.000","2441.000","17","0","7759.000"
"5","1","5","3826.000","1911.000","559.000","17","0","1915.000"
"1","1","3","1897.000","950.000","947.000","17","0","947.000"
"3","4","18","13384.000","5220.000","3747.000","17","0","8164.000"
"4","3","6","5816.000","2657.000","419.000","17","0","3159.000"
"2","1","6","3994.000","1600.000","1696.000","17","0","2394.000"
"2","0","4","4027.000","2374.000","0.000","17","0","1653.000"
"1","0","1","599.000","300.000","0.000","15","0","299.000"
"1","1","2","2129.000","1065.000","269.000","15","0","1064.000"
"3","2","6","6267.000","3419.000","1044.000","15","0","2848.000"
"3","1","6","8258.000","4945.000","0.000","15","0","3313.000"
"4","2","7","5764.000","2777.000","0.000","15","0","2987.000"
"6","4","17","15818.000","6509.000","3114.000","15","0","9309.000"
"3","3","11","11633.000","5142.000","2288.000","15","0","6491.000"
"1","0","1","1490.000","745.000","0.000","15","0","745.000"
"3","2","6","4825.000","1947.000","2629.000","15","0","2878.000"
"4","1","7","6884.000","3150.000","0.000","15","0","3734.000"
"4","2","14","12819.000","5667.000","866.000","15","0","7152.000"
"2","0","2","1298.000","537.000","0.000","15","0","761.000"
"3","2","11","6729.000","2290.000","1757.000","11","0","4439.000"
"2","1","5","5417.000","2214.000","2258.000","11","0","3203.000"
"4","2","6","4925.000","1549.000","2538.000","11","0","3376.000"
"4","1","9","13034.000","5810.000","1790.000","11","0","7224.000"
"6","3","13","10349.000","4771.000","419.000","11","0","5578.000"
"6","5","18","23770.000","11194.000","4158.000","11","0","12576.000"
"5","2","12","17525.000","8244.000","2603.000","11","0","9281.000"
"7","1","18","25783.000","12737.000","0.000","11","0","13046.000"
"5","1","15","16580.000","7926.000","845.000","11","0","8654.000"
"3","1","4","5178.000","2240.000","0.000","11","0","2938.000"
"3","3","4","3587.000","1375.000","1264.000","11","0","2212.000"
"4","2","7","8757.000","3225.000","1094.000","11","0","5532.000"
"1","0","1","999.000","650.000","0.000","9","0","349.000"
"3","1","7","7375.000","4095.000","0.000","9","0","3280.000"
"4","3","8","12487.000","5412.000","2455.000","9","0","7075.000"
"3","0","4","7769.000","3951.000","0.000","9","0","3818.000"
"8","2","21","25418.000","14840.000","2528.000","9","0","10578.000"
"2","1","5","5457.000","2482.000","0.000","9","0","2975.000"
"6","1","11","9431.000","4222.000","1204.000","9","0","5209.000"
"5","2","10","10534.000","4752.000","1712.000","9","0","5782.000"
"6","3","19","24882.000","11825.000","5674.000","9","0","13057.000"
"5","3","16","17680.000","8111.000","5114.000","9","0","9569.000"
"3","3","6","6076.000","2680.000","1506.000","9","0","3396.000"
"3","3","11","11342.000","5739.000","4174.000","9","0","5603.000"
"1","0","1","599.000","300.000","0.000","11","0","299.000"
"2","0","3","2928.000","1465.000","0.000","11","0","1463.000"
"3","3","5","4186.000","1785.000","1257.000","11","0","2401.000"
"3","0","7","7715.000","3352.000","0.000","11","0","4363.000"
"3","1","5","3526.000","1645.000","518.000","11","0","1881.000"
"3","1","4","6109.000","2657.000","0.000","11","0","3452.000"
"3","2","6","8076.000","3880.000","1704.000","11","0","4196.000"
"3","2","5","6468.000","1842.000","1642.000","11","0","4626.000"
"2","0","4","4427.000","2709.000","0.000","11","0","1718.000"
"5","2","8","11347.000","6567.000","299.000","11","0","4780.000"
"4","3","10","10434.000","5112.000","2588.000","11","0","5322.000"
"4","3","11","17315.000","9930.000","2827.000","11","0","7385.000"
"1","0","2","2289.000","2140.000","0.000","12","0","149.000"
"2","1","2","3189.000","1495.000","349.000","12","0","1694.000"
"3","4","5","6968.000","2667.000","3506.000","12","0","4301.000"
"1","0","3","3388.000","1845.000","0.000","12","0","1543.000"
"1","1","1","1690.000","845.000","845.000","12","0","845.000"
"4","1","11","11633.000","5572.000","1634.000","12","0","6061.000"
"2","2","8","8214.000","4121.000","4093.000","12","0","4093.000"
"1","1","1","599.000","60.000","539.000","12","0","539.000"
"2","1","2","3680.000","1840.000","0.000","12","0","1840.000"
"3","3","4","3396.000","508.000","2191.000","12","0","2888.000"
"4","1","7","11657.000","5949.000","489.000","12","0","5708.000"
"4","0","12","14883.000","5910.000","0.000","12","0","8973.000"
"3","1","5","9468.000","4375.000","809.000","12","0","5093.000"
"1","0","1","539.000","275.000","0.000","12","0","264.000"
"2","1","4","4478.000","1444.000","2535.000","12","0","3034.000"
"1","0","6","5596.000","3354.000","0.000","12","0","2242.000"
"3","2","9","5782.000","3084.000","1823.000","12","0","2698.000"
"2","0","3","3719.000","1215.000","0.000","12","0","2504.000"
"2","1","3","4979.000","2210.000","2024.000","12","0","2769.000"
"3","0","3","5079.000","2540.000","0.000","12","0","2539.000"
"2","0","2","2689.000","1504.000","0.000","12","0","1185.000"
"1","0","1","999.000","500.000","0.000","12","0","499.000"
"4","1","7","11366.000","5809.000","1295.000","12","0","5557.000"
"2","1","4","2696.000","770.000","0.000","12","0","1926.000"
"1","0","5","3986.000","1435.000","0.000","12","0","2551.000"
"1","0","1","1690.000","845.000","0.000","15","0","845.000"
"1","1","4","2196.000","540.000","1407.000","15","0","1656.000"
"2","3","10","9303.000","4729.000","1416.000","15","0","4574.000"
"4","2","8","7875.000","3105.000","2662.000","15","0","4770.000"
"2","0","3","3479.000","1740.000","0.000","15","0","1739.000"
"2","0","3","3588.000","1495.000","0.000","15","0","2093.000"
"5","1","7","10248.000","4233.000","1791.000","15","0","6015.000"
"3","1","3","3088.000","889.000","1431.000","15","0","2199.000"
"3","0","8","8585.000","5292.000","0.000","15","0","3293.000"
"2","3","4","2596.000","1300.000","598.000","15","0","1296.000"
"2","0","3","4370.000","2185.000","0.000","15","0","2185.000"
"3","2","6","5816.000","2158.000","2663.000","16","0","3658.000"
"2","2","5","3986.000","1635.000","668.000","16","0","2351.000"
"1","1","1","2390.000","1195.000","1195.000","16","0","1195.000"
"2","1","3","3488.000","1195.000","0.000","16","0","2293.000"
"6","1","13","13451.000","6113.000","1920.000","16","0","7338.000"
"3","2","15","17892.000","8815.000","1345.000","16","0","9077.000"
"5","3","7","10297.000","4124.000","4184.000","16","0","6173.000"
"2","0","2","3089.000","1552.000","0.000","16","0","1537.000"
"3","0","5","7408.000","3367.000","0.000","16","0","4041.000"
"4","2","7","8776.000","5062.000","453.000","16","0","3714.000"
"2","2","5","5477.000","1394.000","1701.000","18","0","4083.000"
"4","1","10","8472.000","3776.000","1866.000","18","0","4696.000"
"5","2","9","9625.000","4255.000","2686.000","18","0","5370.000"
"4","1","6","7276.000","3560.000","1873.000","18","0","3716.000"
"4","1","5","6268.000","2995.000","449.000","18","0","3273.000"
"2","1","4","9460.000","5126.000","0.000","18","0","4334.000"
"2","1","2","3489.000","1752.000","1395.000","18","0","1737.000"
"3","2","9","9724.000","3363.000","3244.000","18","0","6361.000"
"3","1","4","8560.000","2619.000","2256.000","18","0","5941.000"
"3","2","6","7858.000","2536.000","1701.000","18","0","5322.000"
"1","0","3","3088.000","1545.000","0.000","18","0","1543.000"
"1","1","1","599.000","180.000","0.000","16","0","419.000"
"1","0","1","699.000","350.000","0.000","16","0","349.000"
"3","0","6","3534.000","1510.000","0.000","16","0","2024.000"
"2","1","2","2759.000","1380.000","1145.000","16","0","1379.000"
"3","2","10","15658.000","7663.000","1364.000","16","0","7995.000"
"6","1","12","15805.000","7595.000","629.000","16","0","8210.000"
"4","3","14","13450.000","5227.000","1243.000","16","0","8223.000"
"6","2","12","13283.000","6581.000","0.000","16","0","6702.000"
"3","0","5","4266.000","2027.000","0.000","16","0","2239.000"
"6","1","10","15136.000","6972.000","489.000","16","0","8164.000"
"6","1","7","8606.000","3695.000","0.000","16","0","4911.000"
"3","0","4","3087.000","1649.000","0.000","16","0","1438.000"
"1","1","5","3395.000","620.000","2775.000","15","0","2775.000"
"1","0","1","899.000","450.000","0.000","15","0","449.000"
"2","1","2","1538.000","770.000","269.000","15","0","768.000"
"2","1","9","8573.000","2250.000","5328.000","15","0","6323.000"
"6","4","13","11289.000","4608.000","2591.000","15","0","6681.000"
"4","2","10","9863.000","3270.000","3909.000","15","0","6593.000"
"6","4","10","6090.000","1682.000","1995.000","15","0","4408.000"
"2","0","5","3495.000","1400.000","0.000","15","0","2095.000"
"3","2","4","4287.000","1644.000","2224.000","15","0","2643.000"
"3","1","5","7068.000","3424.000","449.000","15","0","3644.000"
"4","3","4","3627.000","1789.000","808.000","15","0","1838.000"
"2","0","3","2097.000","770.000","0.000","16","0","1327.000"
"2","1","2","1698.000","100.000","899.000","16","0","1598.000"
"1","0","1","1490.000","745.000","0.000","16","0","745.000"
"1","0","4","3227.000","1115.000","0.000","16","0","2112.000"
"2","1","3","3688.000","1145.000","0.000","16","0","2543.000"
"3","0","3","2928.000","1345.000","0.000","16","0","1583.000"
"1","0","1","899.000","0.000","0.000","16","0","899.000"
"1","1","2","1738.000","174.000","1564.000","16","0","1564.000"
"1","0","1","1490.000","745.000","0.000","16","0","745.000"
"3","1","6","7207.000","1317.000","377.000","16","0","5890.000"
"3","2","8","5432.000","920.000","0.000","16","0","4512.000"
"3","2","9","6371.000","1202.000","3093.000","18","0","5169.000"
"1","1","1","699.000","210.000","0.000","18","0","489.000"
"3","2","6","3934.000","220.000","1977.000","18","0","3714.000"
"2","0","3","3768.000","1895.000","0.000","18","0","1873.000"
"2","1","7","6184.000","2997.000","0.000","18","0","3187.000"
"3","0","3","4379.000","1690.000","0.000","18","0","2689.000"
"3","1","5","3475.000","631.000","0.000","18","0","2844.000"
"2","1","5","6177.000","1734.000","3398.000","18","0","4443.000"
"5","2","11","12693.000","3904.000","4024.000","18","0","8789.000"
"3","2","12","13043.000","2995.000","0.000","18","0","10048.000"
"1","1","1","1890.000","189.000","1701.000","18","0","1701.000"
"2","0","4","3687.000","1244.000","0.000","18","0","2443.000"
"3","1","5","4786.000","1975.000","629.000","18","0","2811.000"
"4","3","7","4733.000","1111.000","2694.000","18","0","3622.000"
"5","5","11","9320.000","1965.000","5158.000","18","0","7355.000"
"3","3","4","5278.000","995.000","0.000","18","0","4283.000"
"3","2","6","6276.000","1940.000","2542.000","18","0","4336.000"
"3","2","8","15347.000","120.000","1777.000","18","0","15227.000"
"2","0","2","5480.000","3144.000","0.000","18","0","2336.000"
"1","1","1","999.000","0.000","0.000","18","0","999.000"
"2","2","3","1597.000","600.000","997.000","19","0","997.000"
"1","0","1","1690.000","862.000","0.000","19","0","828.000"
"1","1","2","1198.000","0.000","0.000","19","0","1198.000"
"4","4","6","3934.000","702.000","1348.000","19","0","3232.000"
"2","1","4","4878.000","1664.000","1071.000","19","0","3214.000"
"4","1","4","4467.000","2241.000","249.000","19","0","2226.000"
"2","1","8","6383.000","1079.000","4756.000","19","0","5304.000"
"3","2","6","6476.000","2280.000","3201.000","19","0","4196.000"
"2","0","3","3928.000","1681.000","0.000","19","0","2247.000"
"3","3","10","9692.000","3560.000","899.000","19","0","6132.000"
"3","3","4","2236.000","180.000","1617.000","17","0","2056.000"
"2","2","10","6681.000","2877.000","887.000","17","0","3804.000"
"4","5","14","18114.000","4226.000","9808.000","17","0","13888.000"
"3","2","5","4786.000","1497.000","1592.000","17","0","3289.000"
"7","6","16","14288.000","2504.000","8983.000","17","0","11784.000"
"6","3","8","12787.000","5129.000","4021.000","17","0","7658.000"
"7","4","13","11860.000","3358.000","4811.000","17","0","8502.000"
"6","5","15","13358.000","1234.000","2752.000","17","0","12124.000"
"1","1","1","2090.000","1359.000","731.000","17","0","731.000"
"2","2","2","2289.000","1145.000","1144.000","17","0","1144.000"
"4","4","9","8173.000","2979.000","1785.000","17","0","5194.000"
"2","1","3","3988.000","2391.000","0.000","17","0","1597.000"
"1","1","4","2696.000","901.000","629.000","15","0","1795.000"
"2","2","4","3678.000","844.000","1071.000","15","0","2834.000"
"3","1","10","12836.000","4891.000","0.000","15","0","7945.000"
"3","2","5","3006.000","977.000","1434.000","15","0","2029.000"
"3","3","8","8265.000","2230.000","848.000","15","0","6035.000"
"3","2","6","4585.000","699.000","1161.000","15","0","3886.000"
"5","0","15","15680.000","7228.000","0.000","15","0","8452.000"
"4","4","12","8719.000","2678.000","4996.000","15","0","6041.000"
"2","1","2","4880.000","2754.000","731.000","15","0","2126.000"
"2","1","4","6569.000","3513.000","0.000","15","0","3056.000"
"4","6","11","10251.000","5017.000","2652.000","15","0","5234.000"
"4","4","10","10443.000","5063.000","3739.000","15","0","5380.000"
"2","2","4","3387.000","717.000","0.000","17","0","2670.000"
"3","1","5","3986.000","777.000","539.000","17","0","3209.000"
"3","2","7","6684.000","1865.000","1078.000","17","0","4819.000"
"5","4","14","13179.000","3339.000","5718.000","17","0","9840.000"
"3","1","3","4770.000","2385.000","0.000","17","0","2385.000"
"6","6","20","18444.000","5208.000","2666.000","17","0","13236.000"
"6","1","13","11789.000","4449.000","2780.000","17","0","7340.000"
"4","1","5","8068.000","3105.000","1791.000","17","0","4963.000"
"3","0","4","2536.000","762.000","0.000","17","0","1774.000"
"3","0","8","6083.000","720.000","0.000","17","0","5363.000"
"2","1","4","3487.000","1525.000","1117.000","17","0","1962.000"
"3","2","4","4127.000","1367.000","489.000","18","0","2760.000"
